pulse_index,pulseSigma_s,attenuation_index,attenuation,ampIf,I1,Q1,P1,I2,Q2,P2,PCorr,STD_I1,STD_Q1,STD_P1,STD_I2,STD_Q2,STD_P2,STD_PCorr
58,1.6499999999999998e-07,42,21.376703280673006,0.0855450395898526,-0.0001648158485961427,-0.002588722716237392,0.001117337472017038,-7.445865993815548e-05,-0.002450204272763238,0.0017256352020555024,2.4151463119435128e-05,9.20235042705929e-05,9.208427353236701e-05,4.345725139523699e-06,0.00011474025844531443,0.00011435072342913741,6.77947275720901e-06,3.819196155062011e-06
58,1.6499999999999998e-07,43,22.299673319899846,0.07692124939642841,-7.011206087425093e-05,-0.002242677404497823,0.0011057891931871191,-3.6143110290209483e-05,-0.001994447469257795,0.0017026324143617102,2.4864520261506556e-05,9.178752504025762e-05,9.150144914461244e-05,4.309884361120306e-06,0.00011378310725805773,0.00011390686699211867,6.744848563393823e-06,3.7718268510784646e-06
58,1.6499999999999998e-07,44,23.332508965458622,0.06829745920300423,-6.528802221717632e-05,-0.001685602368660082,0.001114071070326159,2.7442538495344184e-05,-0.0014802124907982777,0.001732857925912193,2.3880493906183315e-05,9.211609727083124e-05,9.204278714201433e-05,4.39021747147664e-06,0.00011513099567678183,0.00011469410784619615,6.816810224043749e-06,3.834744398677277e-06
58,1.6499999999999998e-07,45,24.504945091833235,0.059673669009580044,8.025324159346926e-06,-0.0014276607609447507,0.0011063028769241453,0.00022858032144633996,-0.001478232179482017,0.001722561578400886,2.6095198254746797e-05,9.165237287543377e-05,9.192860673643534e-05,4.3220208065919834e-06,0.00011471948883456993,0.00011441811577492448,6.7033414927678735e-06,3.8110481617068817e-06
58,1.6499999999999998e-07,46,25.86070560364074,0.05104987881615586,-4.1404866251617e-05,-0.0017075881420283965,0.0011174885430885908,-7.057091580794039e-06,-0.0015835793312318192,0.0017319764462532972,2.9316711858613734e-05,9.197516311896976e-05,9.246010138627853e-05,4.395748407131111e-06,0.00011464533565784288,0.00011510020939522557,6.753493033207098e-06,3.838759972388309e-06
58,1.6499999999999998e-07,47,27.46794001698349,0.04242608862273173,3.394318706074706e-05,-0.002390372726051644,0.0011124508048368344,0.000136042192666237,-0.002211182225692994,0.0017252512650632575,2.8531105290117315e-05,9.191987661377128e-05,9.186660148350454e-05,4.374646098695666e-06,0.00011462981260664358,0.00011450924190992458,6.744641429626709e-06,3.850351527664493e-06
58,1.6499999999999998e-07,48,29.441675279781094,0.03380229842930754,0.00014929165151545426,-0.0030828491990007034,0.0010995651392987312,0.00015769456029010817,-0.0027507908901222805,0.0017155097527561199,2.6051462142630562e-05,9.094366401894374e-05,9.145049244625157e-05,4.2905580639742735e-06,0.000114499779952145,0.00011380926960409584,6.697823696494133e-06,3.783629554571834e-06
58,1.6499999999999998e-07,49,32.0,0.025178508235883346,-7.029428321012813e-05,-0.003380209378436819,0.0010989628006725617,0.00013227454754658076,-0.0030405521202501984,0.0017161485258691536,1.7223810685678223e-05,9.132444603526221e-05,9.085996788539872e-05,4.28796587042311e-06,0.0001144431826653143,0.00011379701093665727,6.713133996929303e-06,3.8104151918738743e-06
59,1.6749999999999998e-07,0,7.0,0.4477442277136679,0.0002970096158636979,-0.0014770872720506313,0.001132573267049735,-0.00023367591558940573,-0.0013362405569451678,0.0016734380186423667,4.916765925231927e-05,9.271330560108336e-05,9.30194496675743e-05,4.438100050364147e-06,0.00011315964820134941,0.00011270935871196163,6.531596689886262e-06,3.7937501703237405e-06
59,1.6749999999999998e-07,1,7.168926903566657,0.4391204375202437,-0.0001447975154409524,-0.0020691862999032526,0.0011232063936607803,5.3589116296664584e-05,-0.001682789823668292,0.0016589799293267049,4.762516338061424e-05,9.224909540720043e-05,9.254472212166636e-05,4.403033053764541e-06,0.00011213533327284863,0.00011268702945863719,6.5227325687485415e-06,3.7559163066374096e-06
59,1.6749999999999998e-07,2,7.341204442230946,0.4304966473268195,-3.015697517734929e-05,-0.0017814082872087407,0.0011351823455387658,-0.00020828042445585374,-0.0017200164485772513,0.0016711113168581242,4.5330907236868395e-05,9.260102572795726e-05,9.3270786257032e-05,4.397607878674235e-06,0.0001132136313279993,0.0001124186214386503,6.557597888655351e-06,3.802293688439519e-06
59,1.6749999999999998e-07,3,7.516968228888988,0.4218728571333954,9.194463145609748e-05,-0.0016505579057249575,0.001119589775549813,5.6531076166470894e-05,-0.0015103812767609417,0.0016658585568850317,3.8939158117470886e-05,9.236556906550379e-05,9.22593465127599e-05,4.359168813596557e-06,0.00011285180510257138,0.0001124745896415373,6.509500992012501e-06,3.785175655439053e-06
59,1.6749999999999998e-07,4,7.696362279941891,0.4132490669399712,5.667525386139514e-05,-0.0014277447167045396,0.0011295915283682167,-7.075200394540622e-05,-0.0015776778299258214,0.001667046511595589,3.343059246635023e-05,9.252748912395322e-05,9.297861038172482e-05,4.432725626394195e-06,0.000112780578873723,0.0001126123150995305,6.529568669345771e-06,3.780097437419446e-06
59,1.6749999999999998e-07,5,7.879539724284474,0.404625276746547,0.00022553554412470427,-0.0010671158890438407,0.001117050837155991,3.6229476692396576e-05,-0.0011468045631427468,0.0016874210343541325,4.0924844286207566e-05,9.195775985299506e-05,9.258380385606092e-05,4.332134500769943e-06,0.00011324819106997761,0.00011359896164987734,6.587996092099917e-06,3.809729810750923e-06
59,1.6749999999999998e-07,6,8.06666358867814,0.39600148655312284,9.345799095140006e-05,-0.0011058222616513107,0.0011173407235552794,7.713525120203002e-05,-0.0009495543613560513,0.0016872683735606857,3.9352548340098756e-05,9.22665938317037e-05,9.229652820001049e-05,4.346687076480612e-06,0.00011292007266122584,0.00011394228275089072,6.595133748906406e-06,3.799783802939632e-06
59,1.6749999999999998e-07,7,8.257907669600968,0.38737769635969865,-5.783962696698142e-05,-0.001242272466707046,0.0011242794935311083,0.00011514720924614789,-0.0009726822972389519,0.0016791477532889592,3.852930035190207e-05,9.235170872963533e-05,9.27578224867108e-05,4.410462000135895e-06,0.0001132888523623911,0.00011302527283634719,6.5873618120348586e-06,3.7842873216076644e-06
59,1.6749999999999998e-07,8,8.453457503259294,0.3787539061662745,-4.3129698178951664e-05,-0.0016420914921333298,0.0011327668963377869,1.0814981367561076e-05,-0.001482863920070233,0.0016950228339543032,4.7333578245949776e-05,9.271610696045289e-05,9.299740396993169e-05,4.410734242267938e-06,0.00011414218929073493,0.00011315464306303573,6.652465598382601e-06,3.829156041658062e-06
59,1.6749999999999998e-07,9,8.653511447329237,0.37013011597285034,8.92851478515525e-06,-0.001962527230270691,0.0011280801405942167,-0.00019936274133436338,-0.0019472794207874777,0.0016966216602713811,4.1989921456978205e-05,9.245824684980454e-05,9.277471493733064e-05,4.443595298122762e-06,0.00011363970624164276,0.00011365700061449894,6.600486443472793e-06,3.8348215019063634e-06
59,1.6749999999999998e-07,10,8.858281890236427,0.36150632577942615,-5.235305006503446e-05,-0.002005834532423279,0.0011201207616562772,-7.156571138450986e-05,-0.0016973098897089757,0.0017076383014176305,4.425727055442184e-05,9.211669755908205e-05,9.24449363272562e-05,4.392019409597723e-06,0.00011385669448835665,0.0001142413843687337,6.687534930599246e-06,3.786103034433536e-06
59,1.6749999999999998e-07,11,9.067996606454969,0.35288253558600197,-0.000167462575696199,-0.001895147123431608,0.0011223861274335081,2.9956055138743627e-05,-0.001732896845855345,0.0016959539486371927,3.5132132347849776e-05,9.23099236566903e-05,9.2472712515454e-05,4.375005526118944e-06,0.00011360190778556356,0.00011370552459071882,6.592797635969721e-06,3.821366520317104e-06
59,1.6749999999999998e-07,12,9.282900279508187,0.34425874539257784,0.00010491689849992169,-0.0015146409950287912,0.0011148814044482736,-9.086329427072941e-07,-0.0013822805911925112,0.0017148043594139423,3.619553180721316e-05,9.212335341870013e-05,9.214743362325292e-05,4.3746398007959196e-06,0.00011412028483237485,0.00011452177889417692,6.700597265246024e-06,3.818978696034285e-06
59,1.6749999999999998e-07,13,9.503256218205799,0.33563495519915365,-4.4757845279319485e-05,-0.0013949060726384588,0.001119053960641379,0.00016807581130539313,-0.0010360785317720716,0.0017066417217571407,4.467929360976947e-05,9.205325917017483e-05,9.259149982202735e-05,4.352005036492751e-06,0.00011437374571341398,0.00011377656725951501,6.662158008883412e-06,3.824889947636036e-06
59,1.6749999999999998e-07,14,9.72934829630627,0.32701116500572946,-9.197677735155464e-05,-0.0013840062993172395,0.0011218659889651813,-2.794580121256244e-05,-0.0010233392151873563,0.0017072191844619514,4.899900368488062e-05,9.216876798959411e-05,9.271020268879962e-05,4.399187139896424e-06,0.00011430080180256674,0.0001138921386615813,6.69476967908082e-06,3.8107827136494395e-06
59,1.6749999999999998e-07,15,9.961483151443034,0.3183873748123053,-0.00010096937353907574,-0.00147009617127887,0.001125644546579762,0.0002193836410471649,-0.0013052416567696581,0.0017069784944822165,3.6941558287212424e-05,9.207004655904459e-05,9.309809141251902e-05,4.43076921968491e-06,0.00011434477290437145,0.00011378467766068972,6.703497587894866e-06,3.811981221932275e-06
59,1.6749999999999998e-07,16,10.199992686044716,0.3097635846188811,-3.1236639628750787e-05,-0.0018150354849913622,0.0011241908193424623,-0.00022568748343720693,-0.0014381786904020116,0.0016999360481680195,4.9123972303408526e-05,9.21430963191086e-05,9.281412949758466e-05,4.3422884652189325e-06,0.00011413028564423562,0.00011350278545291222,6.655886860447181e-06,3.791831329982263e-06
59,1.6749999999999998e-07,17,10.445236921428332,0.3011397944254569,-0.00019795086028434332,-0.0018402956757196868,0.0011287061819801355,-0.00025188200760628007,-0.001768397824536329,0.0017020483375550985,4.56981687498867e-05,9.235970334629234e-05,9.295918551525438e-05,4.4003176037091805e-06,0.00011399598112659561,0.00011370754100920436,6.651293355825714e-06,3.8093159638701172e-06
59,1.6749999999999998e-07,18,10.6976072666582,0.2925160042320327,-0.00011878608554512582,-0.00207452413228777,0.0011270599676419843,-6.651946840313581e-05,-0.0018107734333736596,0.001709333116946095,3.9038947948439574e-05,9.192667094627406e-05,9.317983055691618e-05,4.407064264770882e-06,0.00011420019375795697,0.00011398489330563916,6.706819080834551e-06,3.818570587570112e-06
59,1.6749999999999998e-07,19,10.957530276671385,0.2838922140386086,-0.00019433222350533465,-0.0020475589450067453,0.0011163838140660922,-4.810511575568644e-05,-0.001699469657290851,0.0017013397265565283,3.270707660894395e-05,9.205368003391081e-05,9.218205494759195e-05,4.387399563552562e-06,0.00011402888209163064,0.00011364712827490683,6.665804215926085e-06,3.790731797071144e-06
59,1.6749999999999998e-07,20,11.225471990265767,0.2752684238451844,-0.00018781856464988194,-0.0017105429506430142,0.0011287571892381503,3.114087707910845e-05,-0.0014547722139435163,0.0017164915362669706,3.93322862821956e-05,9.231660243469667e-05,9.304428320731726e-05,4.420477651746338e-06,0.00011399037154127837,0.0001147495773425384,6.714361327268714e-06,3.841101963845089e-06
59,1.6749999999999998e-07,21,11.5019429587431,0.2666446336517603,6.0066676523315217e-05,-0.001381081610202167,0.0011121239979237055,0.00010452983423238161,-0.0011743337567726802,0.0017124292583875346,3.963766800678198e-05,9.198457743723653e-05,9.209036923186343e-05,4.326148371936663e-06,0.00011446980491979873,0.00011404842461231417,6.7113231376088845e-06,3.7999149062892333e-06
59,1.6749999999999998e-07,22,11.787504101511022,0.2580208434583361,4.959358144752248e-05,-0.0012969760204566629,0.0011286907728908066,-4.732599642038568e-05,-0.0011618812320883752,0.0017136525955845888,4.038408250731902e-05,9.2158816093711e-05,9.329959320379319e-05,4.4063767522095e-06,0.00011415292683501969,0.00011444969749520774,6.721555217407504e-06,3.827864208893408e-06
59,1.6749999999999998e-07,23,12.082773557401786,0.24939705326491188,7.334359254758182e-05,-0.0016497081663527095,0.0011201378097874498,0.00034123365556950274,-0.0011424925035353561,0.0017338997570363422,3.449508307059158e-05,9.213288627787771e-05,9.253739418450704e-05,4.405425926903419e-06,0.00011503231458538304,0.00011491344743783635,6.757895679559859e-06,3.864696335211414e-06
59,1.6749999999999998e-07,24,12.388434742062973,0.24077326307148772,-4.357381762887901e-05,-0.0018247734205722726,0.0011286374005651178,2.7625619220650064e-05,-0.0016309680740014504,0.00173116650143564,5.1889933115717416e-05,9.239350444739565e-05,9.292767526433003e-05,4.393345209455294e-06,0.00011473820738363064,0.0001149437242794429,6.799172819087624e-06,3.849690360767404e-06
59,1.6749999999999998e-07,25,12.70524587551948,0.23214947287806353,-2.261888186853065e-05,-0.002148833129246657,0.001118680019796021,-0.0001695609267183661,-0.0018921084595818459,0.0017151393076954254,4.391066237749739e-05,9.19703962178574e-05,9.242283640801395e-05,4.362495213211702e-06,0.00011418922931580242,0.00011436212287488668,6.689296951575038e-06,3.817887542770276e-06
59,1.6749999999999998e-07,26,13.03405131403984,0.22352568268463938,-7.73062873035681e-05,-0.0021290625625108054,0.0011265431801562487,-0.00019508770380617066,-0.002118120090765487,0.0017168056318727786,3.8304914627484804e-05,9.229220258283644e-05,9.275711570807667e-05,4.402726688798464e-06,0.00011385076955249339,0.00011474899786954472,6.675025344686441e-06,3.815659743568597e-06
59,1.6749999999999998e-07,27,13.37579511253658,0.2149018924912152,-1.3336101140202852e-05,-0.001916049149767056,0.001115066857178918,-0.00018568656189762834,-0.001767446721336317,0.001716185610162499,2.894176820095549e-05,9.200358598384435e-05,9.216931488752674e-05,4.356259286454592e-06,0.00011448471651845715,0.00011416639489214656,6.690866246445892e-06,3.820602589234226e-06
59,1.6749999999999998e-07,28,13.731537366031173,0.206278102297791,-2.6541321438909126e-05,-0.0017376044786770767,0.0011207209717859809,1.7617955973656502e-05,-0.0015152718433387845,0.0017134564362668956,3.8710894552034234e-05,9.19693515723089e-05,9.272380174256242e-05,4.398662223855552e-06,0.00011428885799971079,0.00011423782127867981,6.714808047394659e-06,3.836099416044135e-06
59,1.6749999999999998e-07,29,14.10247404284138,0.19765431210436685,-2.0357419293635966e-05,-0.0011757504817806051,0.0011167871586400474,-0.0003171245256160758,-0.0012171848321341952,0.0017200048810153675,4.008784095114343e-05,9.192887637635506e-05,9.257483492543536e-05,4.351386501363795e-06,0.00011439294754631887,0.00011461808252814617,6.71536374132793e-06,3.826951776853333e-06
59,1.6749999999999998e-07,30,14.48996124491643,0.18903052191094266,-6.889563342043646e-05,-0.001285042777001763,0.0011184532646617898,-6.294375076782692e-05,-0.0013172934582329299,0.0017161856571433715,3.59847950050851e-05,9.224199102367278e-05,9.237796250711013e-05,4.377454557500017e-06,0.00011466223130069197,0.0001140830628380008,6.7092450900015365e-06,3.8137608758434e-06
59,1.6749999999999998e-07,31,14.895545136830066,0.18040673171751848,3.946745552997339e-05,-0.0016687155195546034,0.001124155847965075,2.4970311878228036e-05,-0.0014012480513198233,0.001716774920592448,4.045644926363713e-05,9.263458193733452e-05,9.236278019262353e-05,4.4268950194809035e-06,0.00011413955849536885,0.00011463024878050785,6.757346353439353e-06,3.8285505603839985e-06
59,1.6749999999999998e-07,32,15.320999211125994,0.17178294152409435,-0.00015862156715021404,-0.0018459889924874963,0.0011246390399147824,-0.00012978361966572082,-0.0019707319027172233,0.0017403669351367724,3.934504501454292e-05,9.221336532128346e-05,9.276987425967281e-05,4.426141043464298e-06,0.00011549409269687427,0.00011471490449647292,6.823501677027362e-06,3.8404436264671795e-06
59,1.6749999999999998e-07,33,15.768371159756455,0.16315915133067016,-1.7746372765161863e-05,-0.0023036892632773485,0.0011227397273546138,-8.687824225758998e-06,-0.0019331029211607574,0.0017097234532484136,3.50387286304425e-05,9.227173548607378e-05,9.240072243055622e-05,4.378568841362651e-06,0.00011452161613795235,0.00011365770376860778,6.695746006491042e-06,3.82438661484703e-06
59,1.6749999999999998e-07,34,16.240042485361343,0.15453536113724597,-0.00016819446234558216,-0.002521437837298733,0.0011232973381710752,-0.00010063778097841264,-0.002155157848735802,0.0017186854689855828,3.382217950021722e-05,9.232459471259007e-05,9.23048483064283e-05,4.420390263759141e-06,0.00011459578718769781,0.0001141220093658835,6.68948399840712e-06,3.8146916604481816e-06
59,1.6749999999999998e-07,35,16.738805247748466,0.1459115709438218,1.1134676871000764e-05,-0.001932555123554531,0.0011138773038558956,-0.00010027698656064762,-0.0018438629460170268,0.001729772418249075,2.9453612938037583e-05,9.17035847076075e-05,9.236435404664888e-05,4.3794679398139e-06,0.00011453166536533135,0.0001150074313116392,6.743761145348964e-06,3.857136286303736e-06
59,1.6749999999999998e-07,36,17.267962218629172,0.1372877807503976,-0.00024547213162840007,-0.0015715441930866294,0.001112506742051573,0.00021970480895004045,-0.0015699655309509245,0.0017230082845680573,3.633690436667521e-05,9.187630785101895e-05,9.21788326608696e-05,4.3750056556795766e-06,0.00011455884007644674,0.00011459035263866016,6.7358760344898945e-06,3.81532558913507e-06
59,1.6749999999999998e-07,37,17.831459572024187,0.12866399055697347,3.275626755349085e-05,-0.001421370079060814,0.0011140383747178407,-3.269692471398379e-05,-0.0011789451817566057,0.0017069870005639134,2.7448510936435537e-05,9.196959967160884e-05,9.225464955788174e-05,4.3471525346538515e-06,0.00011425044552618459,0.00011390413212265301,6.648510966700113e-06,3.820070099750294e-06
59,1.6749999999999998e-07,38,18.434065680270777,0.12004020036354929,-0.00022395195670669763,-0.0015347193149316746,0.0011060900902092976,0.00011719198357943548,-0.001585814215590831,0.0017117154143110264,2.886728526554774e-05,9.156124666326871e-05,9.197126261254711e-05,4.35902965939013e-06,0.00011438798290843707,0.00011400658422377894,6.728118420270272e-06,3.79199942856366e-06
59,1.6749999999999998e-07,39,19.081616685132005,0.1114164101701251,6.89949212616871e-06,-0.0017571133592527608,0.0011257998204248618,-3.93931961487234e-06,-0.001693055587133521,0.0017215440640843784,3.661705262352331e-05,9.255764997548148e-05,9.255062988462555e-05,4.406880072947465e-06,0.00011458889991349062,0.00011443917210162015,6.752313638394106e-06,3.819565396528989e-06
59,1.6749999999999998e-07,40,19.781361203450125,0.10279261997670092,5.7450209250389816e-05,-0.002347727571515574,0.0011246235576394437,6.677851490128669e-05,-0.002054773718815925,0.0017064972926295252,3.7749037981591654e-05,9.248382940038857e-05,9.232704760803882e-05,4.38380417507051e-06,0.0001138836450801908,0.0001140486184056436,6.7062756879572794e-06,3.811948571093697e-06
59,1.6749999999999998e-07,41,20.542456441982964,0.09416882978327673,-0.00031362253945128296,-0.0025297737711467796,0.0011182033714481612,-0.00011666175263537477,-0.0025961618157858595,0.0017243491338015103,4.234804022054766e-05,9.181790083908301e-05,9.237988631736766e-05,4.370267098746635e-06,0.00011472944962995056,0.00011422600413322736,6.739702879345835e-06,3.8066335219348737e-06
59,1.6749999999999998e-07,42,21.376703280673006,0.0855450395898526,-0.00017319946250514366,-0.002551790445052532,0.0011067111740099254,-0.00018313405296514898,-0.002450048994997688,0.001728354804585663,2.5571938331967295e-05,9.159326049008996e-05,9.164720651972779e-05,4.328641879624057e-06,0.00011499000228554486,0.00011427948049928596,6.727395623251256e-06,3.7819773978467886e-06
59,1.6749999999999998e-07,43,22.299673319899846,0.07692124939642841,-4.120812276436099e-05,-0.0019610012081312882,0.0011097534754349735,2.9401176386878118e-05,-0.002019976858157611,0.0017203227763241651,2.1084802637990807e-05,9.124765040098387e-05,9.246590752663398e-05,4.370941376928715e-06,0.00011430839666805615,0.00011455722242052344,6.720231870535319e-06,3.7910858223665133e-06
59,1.6749999999999998e-07,44,23.332508965458622,0.06829745920300423,-0.00014158035824811082,-0.0018739257783542682,0.001105350200789662,8.001474102548686e-05,-0.0015926188543994534,0.001718557544015715,2.74576710712135e-05,9.1627604834347e-05,9.175010505174971e-05,4.346448490614177e-06,0.00011454451845067355,0.00011430598229845235,6.720081936472213e-06,3.7847873995264224e-06
59,1.6749999999999998e-07,45,24.504945091833235,0.059673669009580044,-6.63123319845566e-05,-0.001617209690221613,0.0011168977262950295,0.00019891557723505942,-0.00148460317972564,0.0017217051702599372,1.9729615540349306e-05,9.190883506648902e-05,9.250186863993369e-05,4.363526178656973e-06,0.0001142802198536704,0.00011479954010167557,6.732244659011215e-06,3.840509686558825e-06
59,1.6749999999999998e-07,46,25.86070560364074,0.05104987881615586,0.00023746345755877422,-0.0018101739725657658,0.0011129976305108349,0.00018445092115616535,-0.001744704170780149,0.0017328661748712774,2.862059597531224e-05,9.201859109792607e-05,9.201090982173676e-05,4.341824731801883e-06,0.00011502935265865667,0.00011473767723195882,6.813854749398015e-06,3.856099574002555e-06
59,1.6749999999999998e-07,47,27.46794001698349,0.04242608862273173,0.000113336123698584,-0.002278646334399041,0.0011093971773252819,0.0001647068142690551,-0.0021891456816587208,0.0017243173371619487,2.505797105653992e-05,9.179578990466088e-05,9.177937071479927e-05,4.331692187895407e-06,0.00011486708893206242,0.00011421474851662076,6.728850231008126e-06,3.848504463260231e-06
59,1.6749999999999998e-07,48,29.441675279781094,0.03380229842930754,-6.283530073489794e-05,-0.0029903958696438472,0.0011196839008737122,0.00015893960790168925,-0.0029806687041550894,0.001713458841700626,2.8160249839095695e-05,9.227661220949483e-05,9.184132509934373e-05,4.385502114514262e-06,0.00011453447020519371,0.00011354821108327539,6.690613010324621e-06,3.8127609465393713e-06
59,1.6749999999999998e-07,49,32.0,0.025178508235883346,-3.012251179732954e-05,-0.0035164819865330264,0.001101814146763174,-4.424784876826259e-06,-0.0028708880360452955,0.0017159621658044061,1.3792988114845464e-05,9.128235515698391e-05,9.106289610305517e-05,4.299502405466042e-06,0.00011460103333760859,0.00011369403183694715,6.71534337300945e-06,3.7866381683745824e-06
60,1.7e-07,0,7.0,0.4477442277136679,0.00021523517046680767,-0.001581056847131143,0.0011228157917487298,-7.837400164058904e-05,-0.001203905477661152,0.0016681302767102778,4.401049425150028e-05,9.213111176112248e-05,9.277457590767434e-05,4.411332514417284e-06,0.00011303848901126174,0.00011249746129238563,6.493040573648834e-06,3.7712994425429986e-06
60,1.7e-07,1,7.168926903566657,0.4391204375202437,7.95761562509357e-06,-0.001839201266433575,0.0011332132059413823,0.00012991942466600924,-0.0015048382675478024,0.0016716088363923725,4.660196860812915e-05,9.273164067700447e-05,9.296237520810488e-05,4.418807149193647e-06,0.00011298038627192321,0.0001127354903465282,6.565297051196269e-06,3.7824043641047646e-06
60,1.7e-07,2,7.341204442230946,0.4304966473268195,3.3299659966765896e-05,-0.002011812687824838,0.0011239605371651763,-4.874460017558068e-05,-0.0014726043996920147,0.0016812344662423726,4.155154666866045e-05,9.210829183705895e-05,9.276781758799979e-05,4.396043875738726e-06,0.00011348732505345451,0.00011288515430199219,6.5868518397593005e-06,3.7781330133768836e-06
60,1.7e-07,3,7.516968228888988,0.4218728571333954,-6.951801519108222e-05,-0.0017878037190005378,0.001124507428222932,-0.00020416366111186872,-0.0014578400253916996,0.0016767625969342974,3.32319527346985e-05,9.25311164116385e-05,9.246120855543386e-05,4.39644744577729e-06,0.00011314451819060655,0.00011292727268748823,6.544036851924118e-06,3.783774648346706e-06
60,1.7e-07,4,7.696362279941891,0.4132490669399712,-0.00013422745509700883,-0.0017096664980496223,0.0011250721454564609,2.8160296563137425e-05,-0.0015205740830473446,0.0016692408245363244,4.295739502067531e-05,9.233850789984503e-05,9.272146028834198e-05,4.439250830301779e-06,0.00011308270394469893,0.00011247019058770062,6.543224892657911e-06,3.7790374781798128e-06
60,1.7e-07,5,7.879539724284474,0.404625276746547,0.0003068011321825102,-0.0015389068314307383,0.001123246400855803,-6.351865103575428e-05,-0.0012315135318590805,0.0016710962995644528,3.985505687384738e-05,9.22640591163753e-05,9.268471020316235e-05,4.408198886286988e-06,0.00011342522177884765,0.00011230478778552066,6.525744945342447e-06,3.7661996802280854e-06
60,1.7e-07,6,8.06666358867814,0.39600148655312284,9.283723964405694e-05,-0.0012858467314633586,0.0011176594295817343,-0.0002209355645442723,-0.001122579344253261,0.0016784914016237675,4.054040541891012e-05,9.187470349355973e-05,9.26774363450039e-05,4.396701492279551e-06,0.00011353012431245474,0.00011271484397702358,6.5505167979607616e-06,3.7923361432375665e-06
60,1.7e-07,7,8.257907669600968,0.38737769635969865,9.078302097987677e-05,-0.0012319787075304716,0.001122348297692694,-7.790982426746474e-05,-0.0009721280129356535,0.0017021638283951036,4.64813389706237e-05,9.260413278876e-05,9.234809319162223e-05,4.389759451999716e-06,0.00011384382022665123,0.00011401759228145387,6.676013966210033e-06,3.813654786312351e-06
60,1.7e-07,8,8.453457503259294,0.3787539061662745,-7.797700515869468e-05,-0.0016490626462705583,0.0011304604163078615,-0.0001273292374693809,-0.0013644908347728206,0.0017036884242616508,4.6909361243051464e-05,9.282433242858403e-05,9.269749540678767e-05,4.3972399915932914e-06,0.00011404752027861259,0.00011385389757778362,6.708086811404462e-06,3.8152386634818394e-06
60,1.7e-07,9,8.653511447329237,0.37013011597285034,-0.00010713988348748733,-0.00174473897590097,0.0011364173637063788,-3.721563899905245e-05,-0.0015904253252983934,0.0017074266669084455,4.02730867138245e-05,9.277611081437224e-05,9.32075155743901e-05,4.407866371783812e-06,0.00011402076137972717,0.00011408723292694089,6.658565517064853e-06,3.848059928403663e-06
60,1.7e-07,10,8.858281890236427,0.36150632577942615,-6.895471090285671e-05,-0.0019868821351221653,0.0011238191853990712,-0.00010333328706937362,-0.0015675757566302668,0.001708195789973496,4.616301865205229e-05,9.236805816481871e-05,9.250543680454613e-05,4.385613094552959e-06,0.0001139690677709466,0.00011419447644814713,6.690450904818723e-06,3.8111401095748096e-06
60,1.7e-07,11,9.067996606454969,0.35288253558600197,-6.653957465585389e-05,-0.001899650207158543,0.0011210986285611786,-0.00025056519880577903,-0.0016709221931623336,0.001697229661789962,4.0671884982000114e-05,9.216146578195969e-05,9.251508651732411e-05,4.39325940636333e-06,0.00011399906456025903,0.00011340324114266271,6.641185299403976e-06,3.8110631042097874e-06
60,1.7e-07,12,9.282900279508187,0.34425874539257784,-5.002378775678834e-05,-0.0018264141349401482,0.0011216457636466898,-3.2191267082940464e-05,-0.0015758560718169535,0.0017185888251097532,3.847650046231998e-05,9.19843804238935e-05,9.275879241977545e-05,4.364502795602359e-06,0.00011408420088907256,0.0001147713776670696,6.68099176224274e-06,3.831218314247172e-06
60,1.7e-07,13,9.503256218205799,0.33563495519915365,-0.00016368718950046792,-0.0015614380693918135,0.001116109069192987,-0.00011740328017301593,-0.0011108750391600904,0.0017052527839133596,3.5714305474764506e-05,9.196846731921307e-05,9.239025548291662e-05,4.3901614611047955e-06,0.00011353289717948,0.00011451339368401051,6.667212173896001e-06,3.810891578167473e-06
60,1.7e-07,14,9.72934829630627,0.32701116500572946,0.00020311547250354388,-0.001190982715181339,0.0011290491947683488,0.00029531919656707007,-0.0008901152811550208,0.0017004325626013219,4.096590731386983e-05,9.268056962304295e-05,9.282927941373197e-05,4.410740549893811e-06,0.00011367787538783511,0.00011407208570341275,6.694659346240252e-06,3.822859712763172e-06
60,1.7e-07,15,9.961483151443034,0.3183873748123053,0.00021024118382133043,-0.0015309247880809778,0.0011271348175038974,0.0001459396229198466,-0.0012475761739761634,0.0017064365349902725,4.167053961533756e-05,9.195289097988394e-05,9.33180089356438e-05,4.410367462791313e-06,0.00011424090925742626,0.00011386430600920876,6.66575076012384e-06,3.826457629622362e-06
60,1.7e-07,16,10.199992686044716,0.3097635846188811,-0.00010341419724592503,-0.001652983809667711,0.0011226280418759765,1.0101132456519957e-05,-0.0015039250676250693,0.0017072784787407302,4.4323949231185986e-05,9.210603753053691e-05,9.27678313498185e-05,4.375118555077516e-06,0.00011425477836420936,0.00011386096393533868,6.6796779269103295e-06,3.825293403528443e-06
60,1.7e-07,17,10.445236921428332,0.3011397944254569,1.641525163783782e-05,-0.0019005777405699548,0.00111936435190288,6.421198223244716e-05,-0.0016231474869535974,0.0017126666441512719,3.885827059841067e-05,9.233499498743638e-05,9.219853790100466e-05,4.405618035973954e-06,0.000114541029554901,0.0001139091684348779,6.7287794652750555e-06,3.8122074051027953e-06
